Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
"School enrollment, secondary (% net)",SE.SEC.NENR,Guinea,GIN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Guinea-Bissau,GNB,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Guyana,GUY,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Haiti,HTI,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Heavily indebted poor countries (HIPC),HPC,32.43202
"School enrollment, secondary (% net)",SE.SEC.NENR,High income,HIC,89.87371
"School enrollment, secondary (% net)",SE.SEC.NENR,Honduras,HND,40.80784
"School enrollment, secondary (% net)",SE.SEC.NENR,"Hong Kong SAR, China",HKG,89.30273
"School enrollment, secondary (% net)",SE.SEC.NENR,Hungary,HUN,89.1319
"School enrollment, secondary (% net)",SE.SEC.NENR,IBRD only,IBD,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Iceland,ISL,89.73447
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA & IBRD total,IBT,62.75054
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA blend,IDB,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA only,IDX,..
"School enrollment, secondary (% net)",SE.SEC.NENR,IDA total,IDA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,India,IND,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Indonesia,IDN,75.77185
"School enrollment, secondary (% net)",SE.SEC.NENR,"Iran, Islamic Rep.",IRN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Iraq,IRQ,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Ireland,IRL,98.10531
"School enrollment, secondary (% net)",SE.SEC.NENR,Isle of Man,IMN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Israel,ISR,98.99156
"School enrollment, secondary (% net)",SE.SEC.NENR,Italy,ITA,95.55489
"School enrollment, secondary (% net)",SE.SEC.NENR,Jamaica,JAM,71.87973
"School enrollment, secondary (% net)",SE.SEC.NENR,Japan,JPN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Jordan,JOR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Kazakhstan,KAZ,98.20578
"School enrollment, secondary (% net)",SE.SEC.NENR,Kenya,KEN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Kiribati,KIR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,"Korea, Dem. People's Rep.",PRK,..
"School enrollment, secondary (% net)",SE.SEC.NENR,"Korea, Rep.",KOR,97.70791
"School enrollment, secondary (% net)",SE.SEC.NENR,Kosovo,XKX,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Kuwait,KWT,86.52941
"School enrollment, secondary (% net)",SE.SEC.NENR,Kyrgyz Republic,KGZ,80.51887
"School enrollment, secondary (% net)",SE.SEC.NENR,Lao PDR,LAO,55.82319
"School enrollment, secondary (% net)",SE.SEC.NENR,Late-demographic dividend,LTE,82.80978
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & Caribbean,LCN,76.75564
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & Caribbean (excluding high income),LAC,76.47914
"School enrollment, secondary (% net)",SE.SEC.NENR,Latin America & the Caribbean (IDA & IBRD countries),TLA,76.65285
"School enrollment, secondary (% net)",SE.SEC.NENR,Latvia,LVA,92.86996
"School enrollment, secondary (% net)",SE.SEC.NENR,Least developed countries: UN classification,LDC,37.28353
"School enrollment, secondary (% net)",SE.SEC.NENR,Lebanon,LBN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Lesotho,LSO,41.85947
"School enrollment, secondary (% net)",SE.SEC.NENR,Liberia,LBR,15.69147
"School enrollment, secondary (% net)",SE.SEC.NENR,Libya,LBY,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Liechtenstein,LIE,91.53953
"School enrollment, secondary (% net)",SE.SEC.NENR,Lithuania,LTU,97.50248
"School enrollment, secondary (% net)",SE.SEC.NENR,Low & middle income,LMY,62.70272
"School enrollment, secondary (% net)",SE.SEC.NENR,Low income,LIC,33.99723
"School enrollment, secondary (% net)",SE.SEC.NENR,Lower middle income,LMC,57.60987
"School enrollment, secondary (% net)",SE.SEC.NENR,Luxembourg,LUX,84.43463
"School enrollment, secondary (% net)",SE.SEC.NENR,"Macao SAR, China",MAC,77.74461
"School enrollment, secondary (% net)",SE.SEC.NENR,Madagascar,MDG,30.28786
"School enrollment, secondary (% net)",SE.SEC.NENR,Malawi,MWI,34.24597
"School enrollment, secondary (% net)",SE.SEC.NENR,Malaysia,MYS,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Maldives,MDV,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Mali,MLI,31.36945
"School enrollment, secondary (% net)",SE.SEC.NENR,Malta,MLT,88.88531
"School enrollment, secondary (% net)",SE.SEC.NENR,Marshall Islands,MHL,55.84084
"School enrollment, secondary (% net)",SE.SEC.NENR,Mauritania,MRT,24.98002
"School enrollment, secondary (% net)",SE.SEC.NENR,Mauritius,MUS,85.34866
"School enrollment, secondary (% net)",SE.SEC.NENR,Mexico,MEX,80.02575
"School enrollment, secondary (% net)",SE.SEC.NENR,"Micronesia, Fed. Sts.",FSM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa,MEA,70.95123
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa (excluding high income),MNA,68.61788
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle East & North Africa (IDA & IBRD countries),TMN,68.29196
"School enrollment, secondary (% net)",SE.SEC.NENR,Middle income,MIC,67.12962
"School enrollment, secondary (% net)",SE.SEC.NENR,Moldova,MDA,76.40056
"School enrollment, secondary (% net)",SE.SEC.NENR,Monaco,MCO,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Mongolia,MNG,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Montenegro,MNE,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Morocco,MAR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Mozambique,MOZ,19.27829
"School enrollment, secondary (% net)",SE.SEC.NENR,Myanmar,MMR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Namibia,NAM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Nauru,NRU,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Nepal,NPL,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Netherlands,NLD,92.54597
"School enrollment, secondary (% net)",SE.SEC.NENR,New Caledonia,NCL,..
"School enrollment, secondary (% net)",SE.SEC.NENR,New Zealand,NZL,95.32172
"School enrollment, secondary (% net)",SE.SEC.NENR,Nicaragua,NIC,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Niger,NER,16.63379
"School enrollment, secondary (% net)",SE.SEC.NENR,Nigeria,NGA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,North America,NAC,91.36782
"School enrollment, secondary (% net)",SE.SEC.NENR,North Macedonia,MKD,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Northern Mariana Islands,MNP,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Norway,NOR,95.4637
"School enrollment, secondary (% net)",SE.SEC.NENR,Not classified,INX,..
"School enrollment, secondary (% net)",SE.SEC.NENR,OECD members,OED,88.46915
"School enrollment, secondary (% net)",SE.SEC.NENR,Oman,OMN,93.48381
"School enrollment, secondary (% net)",SE.SEC.NENR,Other small states,OSS,53.35628
"School enrollment, secondary (% net)",SE.SEC.NENR,Pacific island small states,PSS,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Pakistan,PAK,34.59878
"School enrollment, secondary (% net)",SE.SEC.NENR,Palau,PLW,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Panama,PAN,69.72867
"School enrollment, secondary (% net)",SE.SEC.NENR,Papua New Guinea,PNG,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Paraguay,PRY,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Peru,PER,79.18143
"School enrollment, secondary (% net)",SE.SEC.NENR,Philippines,PHL,65.55881
"School enrollment, secondary (% net)",SE.SEC.NENR,Poland,POL,92.66846
"School enrollment, secondary (% net)",SE.SEC.NENR,Portugal,PRT,93.58598
"School enrollment, secondary (% net)",SE.SEC.NENR,Post-demographic dividend,PST,89.86954
"School enrollment, secondary (% net)",SE.SEC.NENR,Pre-demographic dividend,PRE,32.96741
"School enrollment, secondary (% net)",SE.SEC.NENR,Puerto Rico,PRI,81.32599
"School enrollment, secondary (% net)",SE.SEC.NENR,Qatar,QAT,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Romania,ROU,84.54438
"School enrollment, secondary (% net)",SE.SEC.NENR,Russian Federation,RUS,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Rwanda,RWA,28.1042
"School enrollment, secondary (% net)",SE.SEC.NENR,Samoa,WSM,85.50756
"School enrollment, secondary (% net)",SE.SEC.NENR,San Marino,SMR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sao Tome and Principe,STP,65.23344
"School enrollment, secondary (% net)",SE.SEC.NENR,Saudi Arabia,SAU,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Senegal,SEN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Serbia,SRB,93.78182
"School enrollment, secondary (% net)",SE.SEC.NENR,Seychelles,SYC,78.19143
"School enrollment, secondary (% net)",SE.SEC.NENR,Sierra Leone,SLE,32.50901
"School enrollment, secondary (% net)",SE.SEC.NENR,Singapore,SGP,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Sint Maarten (Dutch part),SXM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Slovak Republic,SVK,84.75642
"School enrollment, secondary (% net)",SE.SEC.NENR,Slovenia,SVN,96.42797
"School enrollment, secondary (% net)",SE.SEC.NENR,Small states,SST,57.59482
"School enrollment, secondary (% net)",SE.SEC.NENR,Solomon Islands,SLB,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Somalia,SOM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,South Africa,ZAF,90.54401
"School enrollment, secondary (% net)",SE.SEC.NENR,South Asia,SAS,58.30514
"School enrollment, secondary (% net)",SE.SEC.NENR,South Asia (IDA & IBRD),TSA,58.30514
"School enrollment, secondary (% net)",SE.SEC.NENR,South Sudan,SSD,5.48403
"School enrollment, secondary (% net)",SE.SEC.NENR,Spain,ESP,92.77119
"School enrollment, secondary (% net)",SE.SEC.NENR,Sri Lanka,LKA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Kitts and Nevis,KNA,98.37622
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Lucia,LCA,80.79577
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Martin (French part),MAF,..
"School enrollment, secondary (% net)",SE.SEC.NENR,St. Vincent and the Grenadines,VCT,84.82507
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa,SSF,34.8044
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa (excluding high income),SSA,34.80147
"School enrollment, secondary (% net)",SE.SEC.NENR,Sub-Saharan Africa (IDA & IBRD countries),TSS,34.8044
"School enrollment, secondary (% net)",SE.SEC.NENR,Sudan,SDN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Suriname,SUR,57.78983
"School enrollment, secondary (% net)",SE.SEC.NENR,Sweden,SWE,99.64163
"School enrollment, secondary (% net)",SE.SEC.NENR,Switzerland,CHE,85.13441
"School enrollment, secondary (% net)",SE.SEC.NENR,Syrian Arab Republic,SYR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tajikistan,TJK,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tanzania,TZA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Thailand,THA,77.27069
"School enrollment, secondary (% net)",SE.SEC.NENR,Timor-Leste,TLS,52.64272
"School enrollment, secondary (% net)",SE.SEC.NENR,Togo,TGO,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tonga,TON,82.07469
"School enrollment, secondary (% net)",SE.SEC.NENR,Trinidad and Tobago,TTO,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tunisia,TUN,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Turkiye,TUR,86.64416
"School enrollment, secondary (% net)",SE.SEC.NENR,Turkmenistan,TKM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Turks and Caicos Islands,TCA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Tuvalu,TUV,69.73008
"School enrollment, secondary (% net)",SE.SEC.NENR,Uganda,UGA,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Ukraine,UKR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,United Arab Emirates,ARE,..
"School enrollment, secondary (% net)",SE.SEC.NENR,United Kingdom,GBR,98.13521
"School enrollment, secondary (% net)",SE.SEC.NENR,United States,USA,91.27156
"School enrollment, secondary (% net)",SE.SEC.NENR,Upper middle income,UMC,82.72245
"School enrollment, secondary (% net)",SE.SEC.NENR,Uruguay,URY,81.60692
"School enrollment, secondary (% net)",SE.SEC.NENR,Uzbekistan,UZB,88.74141
"School enrollment, secondary (% net)",SE.SEC.NENR,Vanuatu,VUT,48.94452
"School enrollment, secondary (% net)",SE.SEC.NENR,"Venezuela, RB",VEN,74.55316
"School enrollment, secondary (% net)",SE.SEC.NENR,Viet Nam,VNM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Virgin Islands (U.S.),VIR,..
"School enrollment, secondary (% net)",SE.SEC.NENR,West Bank and Gaza,PSE,83.72251
"School enrollment, secondary (% net)",SE.SEC.NENR,World,WLD,65.71337
"School enrollment, secondary (% net)",SE.SEC.NENR,"Yemen, Rep.",YEM,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Zambia,ZMB,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Zimbabwe,ZWE,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Afghanistan,AFG,0.002
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Africa Eastern and Southern,AFE,1.72993323822909
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Africa Western and Central,AFW,1.55172640879188
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Albania,ALB,1.85
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Algeria,DZA,0.14
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,American Samoa,ASM,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Andorra,AND,4.9
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Angola,AGO,3.45
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Antigua and Barbuda,ATG,3.15
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Arab World,ARB,0.087281949844205
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Argentina,ARG,3.97
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Armenia,ARM,2.16
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Aruba,ABW,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Australia,AUS,4.87
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Austria,AUT,5.56
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Azerbaijan,AZE,0.4
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,"Bahamas, The",BHS,1.85
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bahrain,BHR,0.42
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bangladesh,BGD,0.001
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Barbados,BRB,3.81
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Belarus,BLR,4.97
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Belgium,BEL,5.09
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Belize,BLZ,2.67
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Benin,BEN,3.18
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bermuda,BMU,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bhutan,BTN,0.1
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bolivia,BOL,2
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bosnia and Herzegovina,BIH,2.08
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Botswana,BWA,2.43
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Brazil,BRA,3.51
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,British Virgin Islands,VGB,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Brunei Darussalam,BRN,0.14
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Bulgaria,BGR,4.71
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Burkina Faso,BFA,3.27
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Burundi,BDI,1.57
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Cabo Verde,CPV,2.44
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Cambodia,KHM,2.84
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Cameroon,CMR,4.42
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Canada,CAN,4.35
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Caribbean small states,CSS,2.5971870835157
